시설정보 에프아이디,시설정보 아이디,시설명,시설 주소,다발지역 에프아이디,다발지역 아이디,사고 종류,지점명,위도,경도,대상,거리(미터)
43130107,ZID44627812d9,사랑의노인요양공동생활가정,충청북도 충주시 신촌3길 25 (호암동),6424100,2018042,VIOLT,충청북도 충주시 호암동(호암사거리 부근),36.96032189,127.9267532,기타,341
43130107,ZID44627812d9,사랑의노인요양공동생활가정,충청북도 충주시 신촌3길 25 (호암동),6647472,2020083,VIOLT,충청북도 충주시 호암동(호암사거리 부근),36.96028751,127.926757,기타,340
43130107,ZID4d9efa6eb3,충주어린이집,충청북도 충주시 원호암4길 12 (호암동),5351616,2014109,BICYCLE,충청북도 충주시 용산동(영인건설(주) 부근),36.96299051,127.9394772,기타,951
43130107,ZID4d9efa6eb3,충주어린이집,충청북도 충주시 원호암4길 12 (호암동),6100894,2015049,CHILD,충청북도 충주시 지현동 남산초등학교 부근,36.9614967,127.9363345,어린이,813
43130107,ZID4d9efa6eb3,충주어린이집,충청북도 충주시 원호암4길 12 (호암동),6504307,2019035,CHILD,충청북도 충주시 용산동(충주농협 용산지점 부근),36.96173483,127.9403523,어린이,822
43130107,ZID4d9efa6eb3,충주어린이집,충청북도 충주시 원호암4길 12 (호암동),6617281,2020037,BICYCLE,충청북도 충주시 용산동(형설로90 부근),36.96191661,127.9397968,기타,835
43130107,ZID76ff8d808a,충주예성여자중학교,충청북도 충주시 호암대로 34,6100894,2015049,CHILD,충청북도 충주시 지현동 남산초등학교 부근,36.9614967,127.9363345,어린이,846
43130107,ZID76ff8d808a,충주예성여자중학교,충청북도 충주시 호암대로 34,6223447,2016147,BICYCLE,충청북도 충주시 호암동(지산조경 부근),36.96190035,127.9258321,기타,649
43130107,ZID76ff8d808a,충주예성여자중학교,충청북도 충주시 호암대로 34,6424100,2018042,VIOLT,충청북도 충주시 호암동(호암사거리 부근),36.96032189,127.9267532,기타,455
43130107,ZID76ff8d808a,충주예성여자중학교,충청북도 충주시 호암대로 34,6647472,2020083,VIOLT,충청북도 충주시 호암동(호암사거리 부근),36.96028751,127.926757,기타,452
43130107,ZID9330d49267,충주남한강초등학교,충청북도 충주시 호암수청2로 55,6100894,2015049,CHILD,충청북도 충주시 지현동 남산초등학교 부근,36.9614967,127.9363345,어린이,944
43130107,ZID9330d49267,충주남한강초등학교,충청북도 충주시 호암수청2로 55,6223447,2016147,BICYCLE,충청북도 충주시 호암동(지산조경 부근),36.96190035,127.9258321,기타,828
43130107,ZID9330d49267,충주남한강초등학교,충청북도 충주시 호암수청2로 55,6424100,2018042,VIOLT,충청북도 충주시 호암동(호암사거리 부근),36.96032189,127.9267532,기타,634
43130107,ZID9330d49267,충주남한강초등학교,충청북도 충주시 호암수청2로 55,6647472,2020083,VIOLT,충청북도 충주시 호암동(호암사거리 부근),36.96028751,127.926757,기타,631
43130107,ZID9affb4b71e,남충주어린이집,충청북도 충주시 호암토성2로 12 충주호암더휴엔에이치에프7단지 아파트 의무동,5351616,2014109,BICYCLE,충청북도 충주시 용산동(영인건설(주) 부근),36.96299051,127.9394772,기타,949
43130107,ZID9affb4b71e,남충주어린이집,충청북도 충주시 호암토성2로 12 충주호암더휴엔에이치에프7단지 아파트 의무동,6100894,2015049,CHILD,충청북도 충주시 지현동 남산초등학교 부근,36.9614967,127.9363345,어린이,719
43130107,ZID9affb4b71e,남충주어린이집,충청북도 충주시 호암토성2로 12 충주호암더휴엔에이치에프7단지 아파트 의무동,6504307,2019035,CHILD,충청북도 충주시 용산동(충주농협 용산지점 부근),36.96173483,127.9403523,어린이,857
43130107,ZID9affb4b71e,남충주어린이집,충청북도 충주시 호암토성2로 12 충주호암더휴엔에이치에프7단지 아파트 의무동,6617281,2020037,BICYCLE,충청북도 충주시 용산동(형설로90 부근),36.96191661,127.9397968,기타,851
43130107,ZID9affb4b71e,남충주어린이집,충청북도 충주시 호암토성2로 12 충주호암더휴엔에이치에프7단지 아파트 의무동,6647472,2020083,VIOLT,충청북도 충주시 호암동(호암사거리 부근),36.96028751,127.926757,기타,971
43130107,ZID9b4c3f46aa,다온어린이집,충청북도 충주시 호암토성2로 1 호암 힐데스하임 아파트 의무동,6100894,2015049,CHILD,충청북도 충주시 지현동 남산초등학교 부근,36.9614967,127.9363345,어린이,657
43130107,ZID9b4c3f46aa,다온어린이집,충청북도 충주시 호암토성2로 1 호암 힐데스하임 아파트 의무동,6223447,2016147,BICYCLE,충청북도 충주시 호암동(지산조경 부근),36.96190035,127.9258321,기타,856
43130107,ZID9b4c3f46aa,다온어린이집,충청북도 충주시 호암토성2로 1 호암 힐데스하임 아파트 의무동,6424100,2018042,VIOLT,충청북도 충주시 호암동(호암사거리 부근),36.96032189,127.9267532,기타,676
43130107,ZID9b4c3f46aa,다온어린이집,충청북도 충주시 호암토성2로 1 호암 힐데스하임 아파트 의무동,6617281,2020037,BICYCLE,충청북도 충주시 용산동(형설로90 부근),36.96191661,127.9397968,기타,886
43130107,ZID9b4c3f46aa,다온어린이집,충청북도 충주시 호암토성2로 1 호암 힐데스하임 아파트 의무동,6647472,2020083,VIOLT,충청북도 충주시 호암동(호암사거리 부근),36.96028751,127.926757,기타,674
43130107,ZIDa1ed98f7cd,푸른어린이집,충청북도 충주시 형설로 54-10 (호암동),5351616,2014109,BICYCLE,충청북도 충주시 용산동(영인건설(주) 부근),36.96299051,127.9394772,기타,496
43130107,ZIDa1ed98f7cd,푸른어린이집,충청북도 충주시 형설로 54-10 (호암동),6097393,2015046,BICYCLE,충청북도 충주시 용산동(남부자동차정비공업사 부근),36.96495969,127.9339473,기타,934
43130107,ZIDa1ed98f7cd,푸른어린이집,충청북도 충주시 형설로 54-10 (호암동),6100894,2015049,CHILD,충청북도 충주시 지현동 남산초등학교 부근,36.9614967,127.9363345,어린이,514
43130107,ZIDa1ed98f7cd,푸른어린이집,충청북도 충주시 형설로 54-10 (호암동),6504307,2019035,CHILD,충청북도 충주시 용산동(충주농협 용산지점 부근),36.96173483,127.9403523,어린이,343
43130107,ZIDa1ed98f7cd,푸른어린이집,충청북도 충주시 형설로 54-10 (호암동),6617281,2020037,BICYCLE,충청북도 충주시 용산동(형설로90 부근),36.96191661,127.9397968,기타,373
43130107,ZIDdcfe0c6d0d,동심어린이집,충청북도 충주시 호암대로 29 동심어린이집,6097393,2015046,BICYCLE,충청북도 충주시 용산동(남부자동차정비공업사 부근),36.96495969,127.9339473,기타,886
43130107,ZIDdcfe0c6d0d,동심어린이집,충청북도 충주시 호암대로 29 동심어린이집,6100894,2015049,CHILD,충청북도 충주시 지현동 남산초등학교 부근,36.9614967,127.9363345,어린이,764
43130107,ZIDdcfe0c6d0d,동심어린이집,충청북도 충주시 호암대로 29 동심어린이집,6223447,2016147,BICYCLE,충청북도 충주시 호암동(지산조경 부근),36.96190035,127.9258321,기타,500
43130107,ZIDdcfe0c6d0d,동심어린이집,충청북도 충주시 호암대로 29 동심어린이집,6424100,2018042,VIOLT,충청북도 충주시 호암동(호암사거리 부근),36.96032189,127.9267532,기타,309
43130107,ZIDdcfe0c6d0d,동심어린이집,충청북도 충주시 호암대로 29 동심어린이집,6647472,2020083,VIOLT,충청북도 충주시 호암동(호암사거리 부근),36.96028751,127.926757,기타,306
43130107,ZIDde3ac3d0de,멜리오어린이집,충청북도 충주시 신촌11길 7 (호암동),6097393,2015046,BICYCLE,충청북도 충주시 용산동(남부자동차정비공업사 부근),36.96495969,127.9339473,기타,628
43130107,ZIDde3ac3d0de,멜리오어린이집,충청북도 충주시 신촌11길 7 (호암동),6100894,2015049,CHILD,충청북도 충주시 지현동 남산초등학교 부근,36.9614967,127.9363345,어린이,539
43130107,ZIDde3ac3d0de,멜리오어린이집,충청북도 충주시 신촌11길 7 (호암동),6223447,2016147,BICYCLE,충청북도 충주시 호암동(지산조경 부근),36.96190035,127.9258321,기타,470
43130107,ZIDde3ac3d0de,멜리오어린이집,충청북도 충주시 신촌11길 7 (호암동),6424100,2018042,VIOLT,충청북도 충주시 호암동(호암사거리 부근),36.96032189,127.9267532,기타,340
43130107,ZIDde3ac3d0de,멜리오어린이집,충청북도 충주시 신촌11길 7 (호암동),6647472,2020083,VIOLT,충청북도 충주시 호암동(호암사거리 부근),36.96028751,127.926757,기타,339
43130107,ZIDe3bbb5c646,충주시수어통역센터,충청북도 충주시 호암대로 129,5351616,2014109,BICYCLE,충청북도 충주시 용산동(영인건설(주) 부근),36.96299051,127.9394772,기타,545
43130107,ZIDe3bbb5c646,충주시수어통역센터,충청북도 충주시 호암대로 129,6097393,2015046,BICYCLE,충청북도 충주시 용산동(남부자동차정비공업사 부근),36.96495969,127.9339473,기타,916
43130107,ZIDe3bbb5c646,충주시수어통역센터,충청북도 충주시 호암대로 129,6100894,2015049,CHILD,충청북도 충주시 지현동 남산초등학교 부근,36.9614967,127.9363345,어린이,479
43130107,ZIDe3bbb5c646,충주시수어통역센터,충청북도 충주시 호암대로 129,6504307,2019035,CHILD,충청북도 충주시 용산동(충주농협 용산지점 부근),36.96173483,127.9403523,어린이,410
43130107,ZIDe3bbb5c646,충주시수어통역센터,충청북도 충주시 호암대로 129,6617281,2020037,BICYCLE,충청북도 충주시 용산동(형설로90 부근),36.96191661,127.9397968,기타,426
43130107,ZIDe55b92b897,충주예성여자고등학교,충청북도 충주시 호암대로 42,6100894,2015049,CHILD,충청북도 충주시 지현동 남산초등학교 부근,36.9614967,127.9363345,어린이,881
43130107,ZIDe55b92b897,충주예성여자고등학교,충청북도 충주시 호암대로 42,6223447,2016147,BICYCLE,충청북도 충주시 호암동(지산조경 부근),36.96190035,127.9258321,기타,925
43130107,ZIDe55b92b897,충주예성여자고등학교,충청북도 충주시 호암대로 42,6424100,2018042,VIOLT,충청북도 충주시 호암동(호암사거리 부근),36.96032189,127.9267532,기타,732
43130107,ZIDe55b92b897,충주예성여자고등학교,충청북도 충주시 호암대로 42,6647472,2020083,VIOLT,충청북도 충주시 호암동(호암사거리 부근),36.96028751,127.926757,기타,729
43130115,ZID15fcdbdc3e,충주삼원초등학교,충청북도 충주시 삼원로 128,160988,2013099,BICYCLE,충청북도 충주시 교현동(대가미사거리 부근),36.97857344,127.9279307,기타,348
43130115,ZID15fcdbdc3e,충주삼원초등학교,충청북도 충주시 삼원로 128,163240,2013099,BICYCLE,충청북도 충주시 문화동(민제한의원 부근),36.97429903,127.9255314,기타,290
43130115,ZID15fcdbdc3e,충주삼원초등학교,충청북도 충주시 삼원로 128,6222373,2016146,OLDMAN,충청북도 충주시 문화동(대봉교 부근),36.97554801,127.9278793,노약자,317
43130115,ZID15fcdbdc3e,충주삼원초등학교,충청북도 충주시 삼원로 128,6319345,2017050,BICYCLE,충청북도 충주시 교현동(대가미사거리 부근),36.9774095,127.9276035,기타,267
43130115,ZID15fcdbdc3e,충주삼원초등학교,충청북도 충주시 삼원로 128,6513272,2019036,OLDMAN,충청북도 충주시 봉방동(봉계교 부근),36.97654284,127.9210241,노약자,326
43130115,ZID656d757009,충주여자중장기청소년쉼터,충청북도 충주시 봉현로 109,6302975,2017050,BICYCLE,충청북도 충주시 봉방동(봉계사거리 부근),36.9782833,127.9180521,기타,75
43130115,ZID656d757009,충주여자중장기청소년쉼터,충청북도 충주시 봉현로 109,6513272,2019036,OLDMAN,충청북도 충주시 봉방동(봉계교 부근),36.97654284,127.9210241,노약자,371
43130115,ZID656d757009,충주여자중장기청소년쉼터,충청북도 충주시 봉현로 109,6539818,2019056,LG,충청북도 충주시 칠금동(LG베스트샵 인근),36.98014834,127.9146119,기타,335
43130115,ZID656d757009,충주여자중장기청소년쉼터,충청북도 충주시 봉현로 109,6713575,2021054,VIOLT,충청북도 충주시 봉방동(탄금대로157 부근),36.98105187,127.9128279,기타,519
43130115,ZID656d757009,충주여자중장기청소년쉼터,충청북도 충주시 봉현로 109,6713612,2021054,VIOLT,충청북도 충주시 칠금동(칠금우체국사거리 부근),36.98229139,127.9217899,기타,622
43130115,ZID6e44d76e57,동산어린이집,충청북도 충주시 하방3길 15-9 (봉방동),6539818,2019056,LG,충청북도 충주시 칠금동(LG베스트샵 인근),36.98014834,127.9146119,기타,997
43130115,ZID6e44d76e57,동산어린이집,충청북도 충주시 하방3길 15-9 (봉방동),6713575,2021054,VIOLT,충청북도 충주시 봉방동(탄금대로157 부근),36.98105187,127.9128279,기타,902
43130115,ZID821881b762,푸른솔어린이집,충청북도 충주시 봉계1길 7,6302975,2017050,BICYCLE,충청북도 충주시 봉방동(봉계사거리 부근),36.9782833,127.9180521,기타,477
43130115,ZID821881b762,푸른솔어린이집,충청북도 충주시 봉계1길 7,6513272,2019036,OLDMAN,충청북도 충주시 봉방동(봉계교 부근),36.97654284,127.9210241,노약자,780
43130115,ZID821881b762,푸른솔어린이집,충청북도 충주시 봉계1길 7,6539818,2019056,LG,충청북도 충주시 칠금동(LG베스트샵 인근),36.98014834,127.9146119,기타,221
43130115,ZID821881b762,푸른솔어린이집,충청북도 충주시 봉계1길 7,6713575,2021054,VIOLT,충청북도 충주시 봉방동(탄금대로157 부근),36.98105187,127.9128279,기타,245
43130115,ZID821881b762,푸른솔어린이집,충청북도 충주시 봉계1길 7,6713612,2021054,VIOLT,충청북도 충주시 칠금동(칠금우체국사거리 부근),36.98229139,127.9217899,기타,891
43130115,ZID90eb786e76,새초롱어린이집,충청북도 충주시 천변로 65-4,6223445,2016147,BICYCLE,충청북도 충주시 문화동(문화사거리 부근),36.97303266,127.9227611,기타,561
43130115,ZID90eb786e76,새초롱어린이집,충청북도 충주시 천변로 65-4,6302975,2017050,BICYCLE,충청북도 충주시 봉방동(봉계사거리 부근),36.9782833,127.9180521,기타,254
43130115,ZID90eb786e76,새초롱어린이집,충청북도 충주시 천변로 65-4,6513272,2019036,OLDMAN,충청북도 충주시 봉방동(봉계교 부근),36.97654284,127.9210241,노약자,304
43130115,ZID90eb786e76,새초롱어린이집,충청북도 충주시 천변로 65-4,6539818,2019056,LG,충청북도 충주시 칠금동(LG베스트샵 인근),36.98014834,127.9146119,기타,533
43130115,ZID90eb786e76,새초롱어린이집,충청북도 충주시 천변로 65-4,6715889,2021056,LG,충청북도 충주시 문화동(충주고용복지플러스센터 인근),36.97372859,127.9237943,기타,601
43130115,ZIDb774a688af,봉방어린이집,충청북도 충주시 봉계8길 22 (봉방동),6223445,2016147,BICYCLE,충청북도 충주시 문화동(문화사거리 부근),36.97303266,127.9227611,기타,776
43130115,ZIDb774a688af,봉방어린이집,충청북도 충주시 봉계8길 22 (봉방동),6302975,2017050,BICYCLE,충청북도 충주시 봉방동(봉계사거리 부근),36.9782833,127.9180521,기타,328
43130115,ZIDb774a688af,봉방어린이집,충청북도 충주시 봉계8길 22 (봉방동),6513272,2019036,OLDMAN,충청북도 충주시 봉방동(봉계교 부근),36.97654284,127.9210241,노약자,522
43130115,ZIDb774a688af,봉방어린이집,충청북도 충주시 봉계8길 22 (봉방동),6539818,2019056,LG,충청북도 충주시 칠금동(LG베스트샵 인근),36.98014834,127.9146119,기타,412
43130115,ZIDb774a688af,봉방어린이집,충청북도 충주시 봉계8길 22 (봉방동),6713575,2021054,VIOLT,충청북도 충주시 봉방동(탄금대로157 부근),36.98105187,127.9128279,기타,550
43130115,ZIDc5f62a11ee,우리들의사랑방지역아동센터,충청북도 충주시 봉계12길 16-1 (봉방동),6302975,2017050,BICYCLE,충청북도 충주시 봉방동(봉계사거리 부근),36.9782833,127.9180521,기타,246
43130115,ZIDc5f62a11ee,우리들의사랑방지역아동센터,충청북도 충주시 봉계12길 16-1 (봉방동),6513272,2019036,OLDMAN,충청북도 충주시 봉방동(봉계교 부근),36.97654284,127.9210241,노약자,553
43130115,ZIDc5f62a11ee,우리들의사랑방지역아동센터,충청북도 충주시 봉계12길 16-1 (봉방동),6539818,2019056,LG,충청북도 충주시 칠금동(LG베스트샵 인근),36.98014834,127.9146119,기타,194
43130115,ZIDc5f62a11ee,우리들의사랑방지역아동센터,충청북도 충주시 봉계12길 16-1 (봉방동),6713575,2021054,VIOLT,충청북도 충주시 봉방동(탄금대로157 부근),36.98105187,127.9128279,기타,359
43130115,ZIDc5f62a11ee,우리들의사랑방지역아동센터,충청북도 충주시 봉계12길 16-1 (봉방동),6713612,2021054,VIOLT,충청북도 충주시 칠금동(칠금우체국사거리 부근),36.98229139,127.9217899,기타,716
43130115,ZIDd5a37809ba,국원고등학교,충청북도 충주시 탄금대로 88,6302975,2017050,BICYCLE,충청북도 충주시 봉방동(봉계사거리 부근),36.9782833,127.9180521,기타,238
43130115,ZIDd5a37809ba,국원고등학교,충청북도 충주시 탄금대로 88,6513272,2019036,OLDMAN,충청북도 충주시 봉방동(봉계교 부근),36.97654284,127.9210241,노약자,252
43130115,ZIDd5a37809ba,국원고등학교,충청북도 충주시 탄금대로 88,6539818,2019056,LG,충청북도 충주시 칠금동(LG베스트샵 인근),36.98014834,127.9146119,기타,558
43130115,ZIDd5a37809ba,국원고등학교,충청북도 충주시 탄금대로 88,6713612,2021054,VIOLT,충청북도 충주시 칠금동(칠금우체국사거리 부근),36.98229139,127.9217899,기타,401
43130115,ZIDd5a37809ba,국원고등학교,충청북도 충주시 탄금대로 88,6715889,2021056,LG,충청북도 충주시 문화동(충주고용복지플러스센터 인근),36.97372859,127.9237943,기타,627
43130115,ZIDff68d839e1,숭덕학교,충청북도 충주시 충원대로 490,6423446,2018042,VIOLT,충청북도 충주시 달천동(건국대사거리 부근),36.96603721,127.9066355,기타,693
43130115,ZIDff68d839e1,숭덕학교,충청북도 충주시 충원대로 490,6536936,2019049,VIOLT,충청북도 충주시 달천동(건국대사거리 부근),36.96606464,127.9065233,기타,693
43130116,ZID0c08efc691,칠금초등학교,충청북도 충주시 칠금18길 21,143389,2013097,CHILD,충청북도 충주시 칠금동(예지의원 부근),36.98459738,127.9222677,어린이,105
43130116,ZID0c08efc691,칠금초등학교,충청북도 충주시 칠금18길 21,167284,2013114,JAYWALKING,충청북도 충주시 연수동(법원사거리 부근),36.98238843,127.9269243,기타,376
43130116,ZID0c08efc691,칠금초등학교,충청북도 충주시 칠금18길 21,6467689,2018074,LG,충청북도 충주시 연수동(법원사거리 인근),36.98234312,127.9282768,기타,484
43130116,ZID0c08efc691,칠금초등학교,충청북도 충주시 칠금18길 21,6596508,2020015,SCHOOLZONE,충청북도 충주시 교현동(칠금초교 부근),36.98410055,127.9234239,어린이,12
43130116,ZID0c08efc691,칠금초등학교,충청북도 충주시 칠금18길 21,6713612,2021054,VIOLT,충청북도 충주시 칠금동(칠금우체국사거리 부근),36.98229139,127.9217899,기타,251
43130116,ZID1803dcf421,칠금요양원,충청북도 충주시 대가미 3길 9-1,143389,2013097,CHILD,충청북도 충주시 칠금동(예지의원 부근),36.98459738,127.9222677,어린이,286
43130116,ZID1803dcf421,칠금요양원,충청북도 충주시 대가미 3길 9-1,167284,2013114,JAYWALKING,충청북도 충주시 연수동(법원사거리 부근),36.98238843,127.9269243,기타,358
43130116,ZID1803dcf421,칠금요양원,충청북도 충주시 대가미 3길 9-1,6596508,2020015,SCHOOLZONE,충청북도 충주시 교현동(칠금초교 부근),36.98410055,127.9234239,어린이,230
43130116,ZID1803dcf421,칠금요양원,충청북도 충주시 대가미 3길 9-1,6647418,2020083,VIOLT,충청북도 충주시 교현동(법원사거리 부근),36.98216001,127.9282725,기타,476
43130116,ZID1803dcf421,칠금요양원,충청북도 충주시 대가미 3길 9-1,6713612,2021054,VIOLT,충청북도 충주시 칠금동(칠금우체국사거리 부근),36.98229139,127.9217899,기타,102
43130116,ZID19d9176fa4,칠금초등학교병설유치원,충청북도 충주시 칠금18길 21,143389,2013097,CHILD,충청북도 충주시 칠금동(예지의원 부근),36.98459738,127.9222677,어린이,87
43130116,ZID19d9176fa4,칠금초등학교병설유치원,충청북도 충주시 칠금18길 21,167284,2013114,JAYWALKING,충청북도 충주시 연수동(법원사거리 부근),36.98238843,127.9269243,기타,397
43130116,ZID19d9176fa4,칠금초등학교병설유치원,충청북도 충주시 칠금18길 21,6467689,2018074,LG,충청북도 충주시 연수동(법원사거리 인근),36.98234312,127.9282768,기타,504
43130116,ZID19d9176fa4,칠금초등학교병설유치원,충청북도 충주시 칠금18길 21,6596508,2020015,SCHOOLZONE,충청북도 충주시 교현동(칠금초교 부근),36.98410055,127.9234239,어린이,37
43130116,ZID19d9176fa4,칠금초등학교병설유치원,충청북도 충주시 칠금18길 21,6713612,2021054,VIOLT,충청북도 충주시 칠금동(칠금우체국사거리 부근),36.98229139,127.9217899,기타,266
43130116,ZID2e59320bdf,우주어린이집,"충청북도 충주시 금릉로 14 관리동1층(칠금동,코오롱동신아파트)",143389,2013097,CHILD,충청북도 충주시 칠금동(예지의원 부근),36.98459738,127.9222677,어린이,472
43130116,ZID2e59320bdf,우주어린이집,"충청북도 충주시 금릉로 14 관리동1층(칠금동,코오롱동신아파트)",6539818,2019056,LG,충청북도 충주시 칠금동(LG베스트샵 인근),36.98014834,127.9146119,기타,451
43130116,ZID2e59320bdf,우주어린이집,"충청북도 충주시 금릉로 14 관리동1층(칠금동,코오롱동신아파트)",6646545,2020081,VIOLT,충청북도 충주시 칠금동(금능사거리 부근),36.98773332,127.9174712,기타,449
43130116,ZID2e59320bdf,우주어린이집,"충청북도 충주시 금릉로 14 관리동1층(칠금동,코오롱동신아파트)",6713612,2021054,VIOLT,충청북도 충주시 칠금동(칠금우체국사거리 부근),36.98229139,127.9217899,기타,448
43130116,ZID2e59320bdf,우주어린이집,"충청북도 충주시 금릉로 14 관리동1층(칠금동,코오롱동신아파트)",6713631,2021054,VIOLT,충청북도 충주시 칠금동(금릉사거리 부근),36.98776823,127.9177972,기타,456
43130116,ZID47171a8e77,늘푸른지역아동센터,충청북도 충주시 칠금9길 10 (칠금동),143389,2013097,CHILD,충청북도 충주시 칠금동(예지의원 부근),36.98459738,127.9222677,어린이,62
43130116,ZID47171a8e77,늘푸른지역아동센터,충청북도 충주시 칠금9길 10 (칠금동),167284,2013114,JAYWALKING,충청북도 충주시 연수동(법원사거리 부근),36.98238843,127.9269243,기타,476
43130116,ZID47171a8e77,늘푸른지역아동센터,충청북도 충주시 칠금9길 10 (칠금동),6596508,2020015,SCHOOLZONE,충청북도 충주시 교현동(칠금초교 부근),36.98410055,127.9234239,어린이,121
43130116,ZID47171a8e77,늘푸른지역아동센터,충청북도 충주시 칠금9길 10 (칠금동),6713612,2021054,VIOLT,충청북도 충주시 칠금동(칠금우체국사거리 부근),36.98229139,127.9217899,기타,315
43130116,ZID47171a8e77,늘푸른지역아동센터,충청북도 충주시 칠금9길 10 (칠금동),6713631,2021054,VIOLT,충청북도 충주시 칠금동(금릉사거리 부근),36.98776823,127.9177972,기타,531
43130116,ZID4b2c5a3313,해피뜰실버빌리지,"충청북도 충주시 신립로 76, 6층",143389,2013097,CHILD,충청북도 충주시 칠금동(예지의원 부근),36.98459738,127.9222677,어린이,235
43130116,ZID4b2c5a3313,해피뜰실버빌리지,"충청북도 충주시 신립로 76, 6층",6596508,2020015,SCHOOLZONE,충청북도 충주시 교현동(칠금초교 부근),36.98410055,127.9234239,어린이,312
43130116,ZID4b2c5a3313,해피뜰실버빌리지,"충청북도 충주시 신립로 76, 6층",6646545,2020081,VIOLT,충청북도 충주시 칠금동(금능사거리 부근),36.98773332,127.9174712,기타,428
43130116,ZID4b2c5a3313,해피뜰실버빌리지,"충청북도 충주시 신립로 76, 6층",6713612,2021054,VIOLT,충청북도 충주시 칠금동(칠금우체국사거리 부근),36.98229139,127.9217899,기타,492
43130116,ZID4b2c5a3313,해피뜰실버빌리지,"충청북도 충주시 신립로 76, 6층",6713631,2021054,VIOLT,충청북도 충주시 칠금동(금릉사거리 부근),36.98776823,127.9177972,기타,401
43130116,ZID4eb2cc1a59,한담유치원,충청북도 충주시 칠금중앙4길 18,143389,2013097,CHILD,충청북도 충주시 칠금동(예지의원 부근),36.98459738,127.9222677,어린이,424
43130116,ZID4eb2cc1a59,한담유치원,충청북도 충주시 칠금중앙4길 18,6302975,2017050,BICYCLE,충청북도 충주시 봉방동(봉계사거리 부근),36.9782833,127.9180521,기타,377
43130116,ZID4eb2cc1a59,한담유치원,충청북도 충주시 칠금중앙4길 18,6513272,2019036,OLDMAN,충청북도 충주시 봉방동(봉계교 부근),36.97654284,127.9210241,노약자,501
43130116,ZID4eb2cc1a59,한담유치원,충청북도 충주시 칠금중앙4길 18,6596508,2020015,SCHOOLZONE,충청북도 충주시 교현동(칠금초교 부근),36.98410055,127.9234239,어린이,426
43130116,ZID4eb2cc1a59,한담유치원,충청북도 충주시 칠금중앙4길 18,6713612,2021054,VIOLT,충청북도 충주시 칠금동(칠금우체국사거리 부근),36.98229139,127.9217899,기타,178
43130116,ZID5ab59d98d5,태양어린이집,충청북도 충주시 칠금4길 18 (칠금동),143389,2013097,CHILD,충청북도 충주시 칠금동(예지의원 부근),36.98459738,127.9222677,어린이,173
43130116,ZID5ab59d98d5,태양어린이집,충청북도 충주시 칠금4길 18 (칠금동),167284,2013114,JAYWALKING,충청북도 충주시 연수동(법원사거리 부근),36.98238843,127.9269243,기타,313
43130116,ZID5ab59d98d5,태양어린이집,충청북도 충주시 칠금4길 18 (칠금동),6467689,2018074,LG,충청북도 충주시 연수동(법원사거리 인근),36.98234312,127.9282768,기타,427
43130116,ZID5ab59d98d5,태양어린이집,충청북도 충주시 칠금4길 18 (칠금동),6596508,2020015,SCHOOLZONE,충청북도 충주시 교현동(칠금초교 부근),36.98410055,127.9234239,어린이,68
43130116,ZID5ab59d98d5,태양어린이집,충청북도 충주시 칠금4길 18 (칠금동),6713612,2021054,VIOLT,충청북도 충주시 칠금동(칠금우체국사거리 부근),36.98229139,127.9217899,기타,217
43130116,ZID5b81713b59,큰별어린이집,충청북도 충주시 대가미6길 7 (칠금동),143389,2013097,CHILD,충청북도 충주시 칠금동(예지의원 부근),36.98459738,127.9222677,어린이,444
43130116,ZID5b81713b59,큰별어린이집,충청북도 충주시 대가미6길 7 (칠금동),167284,2013114,JAYWALKING,충청북도 충주시 연수동(법원사거리 부근),36.98238843,127.9269243,기타,424
43130116,ZID5b81713b59,큰별어린이집,충청북도 충주시 대가미6길 7 (칠금동),6513272,2019036,OLDMAN,충청북도 충주시 봉방동(봉계교 부근),36.97654284,127.9210241,노약자,476
43130116,ZID5b81713b59,큰별어린이집,충청북도 충주시 대가미6길 7 (칠금동),6596508,2020015,SCHOOLZONE,충청북도 충주시 교현동(칠금초교 부근),36.98410055,127.9234239,어린이,393
43130116,ZID5b81713b59,큰별어린이집,충청북도 충주시 대가미6길 7 (칠금동),6713612,2021054,VIOLT,충청북도 충주시 칠금동(칠금우체국사거리 부근),36.98229139,127.9217899,기타,202
43130116,ZID62b3325386,별사랑어린이집,충청북도 충주시 칠금중앙4길 17-1 (칠금동),143389,2013097,CHILD,충청북도 충주시 칠금동(예지의원 부근),36.98459738,127.9222677,어린이,410
43130116,ZID62b3325386,별사랑어린이집,충청북도 충주시 칠금중앙4길 17-1 (칠금동),6302975,2017050,BICYCLE,충청북도 충주시 봉방동(봉계사거리 부근),36.9782833,127.9180521,기타,385
43130116,ZID62b3325386,별사랑어린이집,충청북도 충주시 칠금중앙4길 17-1 (칠금동),6539818,2019056,LG,충청북도 충주시 칠금동(LG베스트샵 인근),36.98014834,127.9146119,기타,509
43130116,ZID62b3325386,별사랑어린이집,충청북도 충주시 칠금중앙4길 17-1 (칠금동),6596508,2020015,SCHOOLZONE,충청북도 충주시 교현동(칠금초교 부근),36.98410055,127.9234239,어린이,424
43130116,ZID62b3325386,별사랑어린이집,충청북도 충주시 칠금중앙4길 17-1 (칠금동),6713612,2021054,VIOLT,충청북도 충주시 칠금동(칠금우체국사거리 부근),36.98229139,127.9217899,기타,181
